Gene,2K-1,3K-6,6K11,C1BHIC5,C3ACET53A,PB25,PA7,PAO1
group_7531,1,0,0,1,1,0,1,1
group_7509,1,1,1,1,1,1,0,1
group_7445,1,0,0,1,1,0,1,1
rpsC,1,0,0,1,1,0,1,1
rplA,1,0,0,1,1,0,1,1
group_7025,1,1,1,1,1,1,0,1
rhlG,1,1,0,1,1,1,0,1
rplB,1,0,0,1,1,0,1,1
group_6523,1,1,1,1,1,1,1,1
ypfJ,1,1,1,1,1,1,1,1
group_6248,1,0,0,1,1,0,1,1
prfB,1,1,1,1,1,1,0,1
group_6064,1,1,1,1,1,1,0,1
group_6017,1,0,0,1,1,0,1,1
ddlA,1,1,1,0,0,1,1,1
bkdA2,1,0,0,1,1,0,1,1
group_5257,1,1,1,1,1,1,0,1
group_5070,1,0,1,1,0,0,1,1
group_5069,1,0,1,1,0,0,1,1
group_5065,1,0,1,1,0,0,1,1
quiC1,1,0,1,1,0,0,1,1
group_5056,1,0,1,1,0,0,1,1
group_5053,1,0,1,1,0,0,1,1
group_5042,1,0,1,1,0,0,1,1
aroQ,1,0,1,1,0,0,1,1
pobA,1,0,1,1,0,0,1,1
group_5025,1,0,1,1,0,0,1,1
group_4996,1,1,1,1,1,1,1,1
group_4993,1,0,1,1,0,0,1,1
group_4959,1,0,1,1,0,0,1,1
group_4930,1,0,1,1,0,0,1,1
hudA,1,0,1,1,0,0,1,1
yoaK,1,0,1,1,0,0,1,1
fptA,1,0,0,1,1,0,1,1
group_4495,1,1,1,1,1,1,1,1
group_4481,1,1,1,1,1,1,1,1
eRG3,1,0,1,1,1,0,1,1
group_4458,1,1,1,1,1,1,1,1
group_4432,1,0,1,1,1,0,1,1
group_4422,1,1,1,1,1,1,1,1
treY,1,1,1,1,1,1,1,1
pchG~~~pchH,1,0,0,1,1,0,1,1
group_4389,1,1,1,1,1,1,0,1
malQ,1,1,1,1,1,1,1,1
group_4377,1,1,1,1,1,1,1,1
pchF,1,0,0,1,1,0,1,1
treZ,1,1,1,1,1,1,1,1
group_4298,1,1,1,1,1,1,1,1
pchE,1,0,0,1,1,0,1,1
nifS,1,1,1,1,1,1,0,1
group_4184,1,1,1,1,1,1,1,1
glgA,1,1,1,1,1,1,1,1
group_4173,1,1,1,1,1,1,1,1
pchR,1,0,0,1,1,0,1,1
birA,1,0,0,1,1,0,1,1
group_3984,1,1,1,1,1,1,1,1
group_3983,1,1,1,1,1,1,1,1
pchD,1,0,0,1,1,0,1,1
pfeE,1,0,1,1,1,0,1,1
pqsL,1,1,1,0,0,1,1,1
adhP,1,0,0,1,1,0,1,1
coaX,1,0,0,1,1,0,1,1
bkdA1,1,0,0,1,1,0,1,1
frvX,1,1,1,1,1,1,1,1
group_3646,1,1,1,1,1,1,1,1
grsT~~~pchC,1,0,0,1,1,0,1,1
ptxS,1,0,0,1,1,0,1,1
ppgL,1,1,1,0,0,1,1,1
ptxR,1,0,0,1,1,0,1,1
group_3413,1,1,1,1,1,1,0,1
bfiR,1,1,1,0,0,1,1,1
group_3386,1,0,0,1,1,0,1,1
pumA,1,0,0,1,1,0,1,1
group_3375,1,0,0,1,1,0,1,1
group_3345,1,1,1,1,1,1,1,1
group_3259,1,0,0,1,1,0,1,1
secY,1,0,0,1,1,0,1,1
group_3055,1,1,1,1,1,1,1,1
group_3054,1,1,1,1,1,1,1,1
top1,1,0,0,1,1,0,1,1
group_3044,1,0,0,1,1,0,1,1
pchB,1,0,0,1,1,0,1,1
htpX,1,0,0,1,1,0,1,1
group_2822,1,1,1,1,1,1,0,1
nmoR,1,1,1,0,0,1,1,1
group_2794,1,0,0,1,1,0,1,1
ada,1,1,1,1,1,1,1,1
group_2774,1,0,0,1,1,0,1,1
group_2728,1,1,1,1,0,1,1,1
group_2725,1,0,0,1,1,0,1,1
group_2636,1,0,0,1,1,0,1,1
group_2635,1,1,1,1,1,1,1,1
mexG,1,1,1,0,0,1,1,1
ansA,1,0,0,1,1,0,1,1
group_2499,1,0,0,1,1,0,1,1
acoR~~~eatR,1,1,1,1,1,1,1,1
pvcD,1,0,0,1,1,0,1,1
group_2483,1,0,0,1,1,0,1,1
bfiS,1,1,1,0,0,1,1,1
group_2423,1,1,1,0,0,1,1,1
pA4218,1,0,0,1,1,0,1,1
wzb,1,0,0,1,1,0,1,1
group_2383,1,0,0,1,1,0,1,1
soxR,1,0,0,1,1,0,1,1
group_2324,1,1,1,1,1,1,0,1
group_2288,1,1,0,1,1,1,1,1
group_2265,1,1,1,1,1,1,0,1
group_2263,1,1,1,1,1,1,0,1
group_2241,1,1,1,1,1,1,0,1
group_2206,1,1,1,1,1,1,0,1
yejE,1,1,1,1,1,1,0,1
group_1974,1,0,1,1,1,0,1,1
liuB,1,1,1,1,1,1,1,1
group_1644,1,1,1,1,1,1,1,1
group_1632,1,1,0,1,1,1,1,1
rpsD,1,0,0,1,1,0,1,1
group_1599,1,1,1,1,1,1,0,1
dAP2,1,1,1,1,1,1,1,1
group_1548,1,0,0,1,1,0,1,1
group_1537,1,1,1,1,1,1,1,1
pchA,1,0,0,1,1,0,1,1
group_1485,1,1,1,1,1,1,0,1
group_1484,1,0,0,1,1,0,1,1
group_1479,1,0,0,1,1,0,1,1
group_1190,1,1,1,1,1,1,0,1
brnQ,1,1,1,1,1,1,1,1
group_1075,1,1,1,1,0,1,0,1
group_1063,1,0,0,1,1,0,1,1
group_1056,1,1,1,1,1,1,0,1
gumC,1,0,0,1,1,0,1,1
gloB,1,1,1,0,0,1,1,1
nmoA,1,1,1,0,0,1,1,1
bkdB,1,0,0,1,1,0,1,1
group_867,1,0,0,1,1,0,1,1
rbsK,1,0,0,1,1,0,1,1
ldhA,1,0,0,1,1,0,1,1
nolL,1,0,0,1,1,0,1,1
group_655,1,0,0,1,1,0,1,1
group_620,1,0,0,1,1,0,1,1
group_608,1,0,0,1,1,0,1,1
mexH,1,1,1,0,0,1,1,1
opmD,1,1,1,0,0,1,1,1
rplL,1,0,0,1,1,0,1,1
group_412,1,0,1,1,1,0,1,1
asnB,1,1,1,1,1,1,0,1
group_345,1,0,0,1,1,0,1,1
uvrA,1,0,0,1,1,0,1,1
yccC,1,1,1,1,1,1,0,1
pvcA,1,0,0,1,1,0,1,1
yejB,1,1,1,1,1,1,0,1
mexI,1,1,1,0,0,1,1,1
arsH,1,0,0,1,1,0,1,1
group_205,1,1,1,1,1,1,1,1
group_174,1,0,0,1,1,0,1,1
nikE~~~nikD,1,1,1,1,1,1,0,1
lysM,1,1,1,1,1,1,0,1
gcd,1,0,0,1,1,0,1,1
group_76,1,0,0,1,1,0,1,1
btuB,1,1,1,1,1,1,0,1
rpoC,1,0,0,1,1,0,1,1
pqqC,1,1,1,1,1,1,0,1
menE,1,1,1,0,0,1,1,1
group_12028,1,0,1,1,1,0,0,1
group_12003,1,0,0,1,1,0,0,1
group_11989,1,0,1,1,1,0,0,1
group_11866,1,0,1,1,0,0,0,1
group_11864,1,1,1,1,1,1,1,1
hmoA,1,0,0,1,1,0,1,1
group_11836,1,1,1,1,1,1,0,1
group_11788,1,0,0,1,1,0,0,1
group_11699,1,1,1,0,0,1,0,1
group_11600,1,0,1,1,0,0,0,1
group_11543,1,0,0,1,1,0,1,1
pA4220~~~piuB,1,0,0,1,1,0,0,1
group_11480,1,1,1,1,1,1,0,1
group_11467,1,1,1,1,1,1,0,1
group_10608,1,1,1,0,0,1,0,1
hpaR,1,0,1,1,1,0,1,1
group_8709,1,1,1,0,0,1,1,1
group_8488,1,1,1,1,1,1,1,1
group_8228,1,1,1,1,1,1,0,1
lasI,1,1,1,1,1,1,1,1
ygiM,1,1,1,0,0,1,1,1
group_7448,1,0,0,1,1,0,1,1
group_6849,1,0,1,1,0,0,0,1
xth,1,1,1,0,0,1,1,1
group_6656,1,1,1,1,1,1,1,1
group_6484,1,1,1,1,1,1,0,1
popN,1,1,1,1,1,1,0,1
clpP,1,1,1,1,1,1,1,1
group_6119,1,1,1,1,1,1,0,1
hpaD,1,1,1,1,1,1,1,1
group_5992,1,1,1,1,1,1,1,1
piv,1,1,1,0,0,1,1,1
acoB,1,1,1,0,0,1,1,1
fet4,1,1,1,1,1,1,1,1
group_5170,1,1,1,0,0,1,1,1
group_4875,1,0,1,1,0,0,1,1
dkgB,1,1,1,0,0,1,1,1
mdlB~~~pchI,1,0,0,1,1,0,1,1
ybdK,1,1,1,1,1,1,1,1
hemK,1,1,1,1,1,1,1,1
group_4342,1,0,1,1,1,0,1,1
group_4174,1,0,1,1,1,0,1,1
group_4101,1,1,1,1,1,1,1,1
group_4090,1,1,1,0,0,1,1,1
group_4082,1,1,1,1,1,1,1,1
group_3986,1,0,1,1,1,0,1,1
mexN,1,1,1,1,1,1,1,1
group_3929,1,1,1,1,1,1,1,1
group_3877,1,1,1,1,1,1,1,1
group_3852,1,1,1,0,0,1,1,1
group_3838,1,1,1,1,1,1,1,1
group_3775,1,1,1,1,1,1,0,1
tyrS,1,0,1,1,1,0,1,1
acrA~~~mexM,1,1,1,1,1,1,1,1
group_3571,1,1,1,1,1,1,1,1
group_3484,1,1,1,1,1,1,1,1
phzB,1,1,0,0,0,1,1,0
acoR,1,1,1,0,0,1,1,1
tctC,1,1,1,1,1,1,1,1
group_3061,1,0,1,1,1,0,1,1
fusA~~~tuf,1,0,0,1,1,0,1,1
group_2979,1,1,1,1,1,1,1,1
trxB,1,1,1,0,0,1,1,1
group_2848,1,1,1,1,1,1,1,1
group_2677,1,1,1,1,1,1,1,1
group_2676,1,1,1,1,1,1,1,1
paiB,1,1,1,0,0,1,1,1
xynB,1,0,0,1,1,0,1,1
group_2550,1,1,1,0,0,1,1,1
group_2494,1,1,1,1,1,1,1,1
tuf,1,0,0,1,1,0,1,1
group_2293,1,1,1,1,1,1,1,1
group_2182,1,1,0,1,1,1,1,1
tsi6,1,0,1,1,1,0,0,0
group_1905,1,1,1,0,0,1,0,1
group_1828,1,1,1,0,0,1,1,1
group_1574,1,0,1,1,1,0,1,1
group_1573,1,0,1,1,1,0,1,1
eAL,1,1,1,1,1,1,1,1
group_1355,1,0,1,1,0,0,0,1
tdh,1,1,1,0,0,1,1,1
group_1284,1,1,0,1,1,1,0,1
yajL,1,1,1,0,0,1,1,1
ycjR,1,0,1,1,0,0,0,1
group_1005,1,1,1,0,0,1,1,1
group_708,1,1,1,1,1,1,1,1
group_700,1,1,1,0,0,1,1,1
group_699,1,1,1,0,0,1,1,1
group_428,1,1,1,0,0,1,1,1
acoA,1,1,1,0,0,1,1,1
group_153,1,1,1,1,1,1,1,1
fes,1,0,0,0,0,0,1,1
gbdR,1,0,0,0,0,0,1,1
group_12058,1,1,1,1,1,1,0,1
group_12044,1,1,1,1,1,1,1,1
exoY,1,1,1,1,1,1,0,1
group_12025,1,1,1,0,0,1,0,1
group_11985,1,0,0,0,0,0,1,1
group_11971,1,0,0,0,0,0,1,1
group_11961,1,0,0,0,0,0,1,1
group_11912,1,1,1,0,0,1,0,1
pvdS,1,0,0,0,0,0,1,1
fixB,1,0,0,0,0,0,1,1
group_11852,1,0,0,0,0,0,1,1
cysA,1,0,0,0,0,0,1,1
group_11817,1,1,1,0,0,1,0,1
group_11809,1,1,1,1,1,1,1,1
vOC,1,1,1,0,0,1,0,1
group_11666,1,1,1,1,1,1,0,1
group_11626,1,0,0,0,0,0,1,1
dsbD,1,0,0,0,0,0,1,1
oLE1,1,0,0,0,0,0,1,1
group_11623,1,1,1,1,1,1,0,1
group_11588,1,1,1,0,0,1,0,1
group_11554,1,0,0,0,0,0,1,1
fepG,1,1,1,0,0,1,0,1
ytfP,1,1,1,0,0,1,0,1
group_11541,1,0,1,1,1,0,0,1
wza,1,0,0,1,1,0,1,1
group_11511,1,0,0,0,0,0,1,1
group_11508,1,1,1,0,0,1,0,1
gbcA,1,0,0,0,0,0,1,1
ccoQ,1,0,0,0,0,0,1,1
group_10610,1,1,1,0,0,1,0,1
group_10546,1,0,0,0,0,0,1,1
group_10507,1,0,0,0,0,0,1,1
oscA,1,0,0,0,0,0,1,1
group_10474,1,0,0,0,0,0,1,1
group_10395,1,0,0,0,0,0,1,1
group_10328,1,0,0,0,0,0,1,1
group_10265,1,0,0,0,0,0,1,1
mbtHlike,1,0,0,0,0,0,1,1
group_10189,1,0,0,0,0,0,1,1
group_10052,1,0,0,0,0,0,1,1
hdeD,1,0,0,0,0,0,1,1
hemN,1,0,0,0,0,0,1,1
group_9369,1,0,0,0,0,0,1,1
ybaB,1,0,0,0,0,0,1,1
group_9278,1,0,0,0,0,0,1,1
uraH,1,0,0,0,0,0,1,1
group_8914,1,0,0,0,0,0,1,1
group_8851,1,0,0,0,0,0,1,1
group_8829,1,0,0,0,0,0,1,1
group_8825,1,0,0,0,0,0,1,1
group_8732,1,0,0,0,0,0,1,1
group_8514,1,0,0,0,0,0,1,1
group_8451,1,0,0,0,0,0,1,1
group_8429,1,0,0,0,0,0,1,1
group_8349,1,0,0,0,0,0,1,1
group_8348,1,0,0,0,0,0,1,1
allA,1,0,0,0,0,0,1,1
group_8113,1,0,0,0,0,0,1,1
betI,1,0,0,0,0,0,1,1
recR,1,0,0,0,0,0,1,1
group_7829,1,0,0,0,0,0,1,1
group_7643,1,0,0,0,0,0,1,1
group_7548,1,0,0,0,0,0,1,1
group_7479,1,0,0,0,0,0,1,1
group_7454,1,0,0,0,0,0,1,1
group_7409,1,0,0,0,0,0,1,1
anr,1,0,0,0,0,0,1,1
fixA,1,0,0,0,0,0,1,1
group_6854,1,0,0,0,0,0,1,1
fecE,1,1,1,0,0,1,0,1
group_6698,1,0,0,0,0,0,1,1
group_6651,1,1,1,0,0,1,0,1
cysT,1,0,0,0,0,0,1,1
group_6536,1,0,0,0,0,0,1,1
choW,1,0,0,0,0,0,1,1
group_6507,1,0,0,0,0,0,1,1
cysW,1,0,0,0,0,0,1,1
group_6338,1,0,0,0,0,0,1,1
group_6318,1,0,0,0,0,0,1,1
group_6197,1,0,0,0,0,0,1,1
wcaE,1,0,0,1,1,0,1,1
group_6144,1,0,0,0,0,0,1,1
group_6096,1,1,1,0,0,1,0,1
cDA1,1,0,0,0,0,0,1,1
group_6042,1,0,0,0,0,0,1,1
group_6041,1,0,0,0,0,0,1,1
lcdH,1,0,0,0,0,0,1,1
group_5903,1,1,1,0,0,1,1,1
group_5864,1,0,0,0,0,0,1,1
dgcA,1,0,0,0,0,0,1,1
group_5841,1,0,0,0,0,0,1,1
group_5733,1,0,0,0,0,0,1,1
yeiH,1,0,0,0,0,0,1,1
curA,1,1,1,1,1,1,0,1
group_5552,1,0,0,0,0,0,1,1
eftM,1,1,1,0,0,1,1,1
alkB2,1,0,0,0,0,0,1,1
group_4524,1,0,0,0,0,0,1,1
group_4522,1,0,0,0,0,0,1,1
sbcD,1,0,0,0,0,0,1,1
sbcC,1,0,0,0,0,0,1,1
group_4487,1,0,1,1,1,0,1,1
group_4472,1,0,0,0,0,0,1,1
group_4471,1,1,1,1,1,1,1,1
group_4442,1,0,0,0,0,0,1,1
group_4402,1,0,1,1,1,0,1,1
group_4401,1,0,0,0,0,0,1,1
group_4364,1,0,0,0,0,0,1,1
lplA,1,0,0,0,0,0,1,1
group_4327,1,0,0,0,0,0,1,1
choV,1,0,0,0,0,0,1,1
group_4274,1,0,0,0,0,0,1,1
group_4264,1,0,0,0,0,0,1,1
group_4240,1,0,0,0,0,0,1,1
group_4239,1,0,0,0,0,0,1,1
group_4230,1,0,0,0,0,0,1,1
group_4211,1,0,0,1,1,0,0,1
group_4203,1,0,0,0,0,0,1,1
group_4187,1,0,0,0,0,0,1,1
group_4148,1,0,0,0,0,0,1,1
group_4138,1,0,0,0,0,0,1,1
group_4131,1,0,0,0,0,0,1,1
gtdA,1,0,0,0,0,0,1,1
group_4108,1,0,0,0,0,0,1,1
pprB,1,0,0,0,0,0,1,1
group_4080,1,0,0,0,0,0,1,1
tadD,1,0,0,0,0,0,1,1
crp,1,0,0,0,0,0,1,1
group_3961,1,0,0,0,0,0,1,1
maiA,1,0,0,0,0,0,1,1
group_3923,1,0,0,0,0,0,1,1
group_3910,1,0,0,0,0,0,1,1
group_3892,1,0,0,0,0,0,1,1
fppA,1,0,0,0,0,0,1,1
group_3836,1,0,0,0,0,0,1,1
group_3792,1,0,0,0,0,0,1,1
tadC,1,0,0,0,0,0,1,1
group_3721,1,0,0,0,0,0,1,1
group_3713,1,0,0,0,0,0,1,1
mPO1,1,0,0,0,0,0,1,1
hcnC,1,1,1,1,1,1,0,1
group_3627,1,1,1,1,1,1,1,1
group_3624,1,0,0,0,0,0,1,1
group_3603,1,0,0,0,0,0,1,1
group_3582,1,0,0,0,0,0,1,1
group_3533,1,0,0,0,0,0,1,1
group_3513,1,0,0,0,0,0,1,1
gabT,1,0,0,0,0,0,1,1
group_3466,1,0,0,0,0,0,1,1
group_3455,1,0,0,0,0,0,1,1
group_3436,1,0,0,0,0,0,1,1
tadG,1,0,0,0,0,0,1,1
group_3417,1,0,0,0,0,0,1,1
group_3398,1,1,1,1,1,1,1,1
group_3356,1,0,0,0,0,0,1,1
manC,1,0,0,0,0,0,1,1
group_3324,1,0,0,0,0,0,1,1
flp,1,0,0,0,0,0,1,1
rcpC,1,0,0,0,0,0,1,1
tadB,1,0,0,0,0,0,1,1
group_3169,1,0,0,0,0,0,1,1
yliI,1,0,0,0,0,0,1,1
group_3109,1,0,0,0,0,0,1,1
group_2984,1,0,0,0,0,0,1,1
cbrC,1,0,0,0,0,0,1,1
group_2876,1,0,0,0,0,0,1,1
group_2845,1,1,1,1,1,1,1,1
group_2838,1,0,0,0,0,0,1,1
speB,1,0,0,0,0,0,1,1
group_2811,1,0,0,0,0,0,1,1
group_2790,1,0,0,0,0,0,1,1
fecR~~~foxR,1,0,0,0,0,0,1,1
group_2752,1,0,0,0,0,0,1,1
group_2732,1,0,0,0,0,0,1,1
dnaX,1,0,0,0,0,0,1,1
ligA,1,0,0,0,0,0,1,1
pvdL,1,0,0,0,0,0,1,1
phzC,1,0,0,0,0,0,1,1
group_2538,1,0,0,0,0,0,1,1
pprA,1,0,0,0,0,0,1,1
group_2489,1,0,0,0,0,0,1,1
group_2471,1,0,0,0,0,0,1,1
gabD,1,0,0,0,0,0,1,1
cpsB,1,0,0,1,1,0,1,1
yjcC,1,1,1,1,1,1,0,1
group_2374,1,1,1,1,1,1,1,1
group_2341,1,0,0,0,0,0,1,1
pvdG,1,0,0,0,0,0,1,1
yhaK,1,0,0,0,0,0,1,1
arsR,1,0,0,0,0,0,1,1
group_2217,1,0,0,0,0,0,1,1
putP,1,0,0,0,0,0,1,1
group_2147,1,0,0,0,0,0,1,1
pctC~~~pctA,1,0,0,0,0,0,1,1
cpaC~~~rcpA,1,0,0,0,0,0,1,1
tadA,1,0,0,0,0,0,1,1
group_1869,1,0,0,0,0,0,1,1
group_1831,1,0,0,0,0,0,1,1
grsT,1,0,0,0,0,0,1,1
pvdH~~~argD,1,0,0,0,0,0,1,1
group_1704,1,0,0,0,0,0,1,1
group_1692,1,0,0,0,0,0,1,1
group_1604,1,0,0,0,0,0,1,1
group_1486,1,0,0,0,0,0,1,1
alc,1,0,0,0,0,0,1,1
group_1405,1,0,0,0,0,0,1,1
group_1317,1,1,1,1,1,1,0,1
apt,1,0,0,0,0,0,1,1
sbp,1,0,0,0,0,0,1,1
dsbD2,1,0,0,0,0,0,1,1
dsbG,1,0,0,0,0,0,1,1
group_1134,1,0,0,0,0,0,1,1
znuA,1,0,0,0,0,0,1,1
group_1090,1,0,0,0,0,0,1,1
uraD,1,0,0,0,0,0,1,1
group_1066,1,0,0,0,0,0,1,1
znuC,1,0,0,0,0,0,1,1
mdtI,1,0,0,0,0,0,1,1
gbcB,1,0,0,0,0,0,1,1
group_1038,1,0,0,0,0,0,1,1
group_1037,1,0,0,0,0,0,1,1
cytC553,1,0,0,0,0,0,1,1
argE,1,0,0,0,0,0,1,1
ygiN,1,1,1,1,1,1,0,1
group_970,1,0,0,0,0,0,1,1
group_969,1,0,0,0,0,0,1,1
group_947,1,0,0,0,0,0,1,1
xdhA,1,0,0,0,0,0,1,1
foxA,1,0,0,0,0,0,1,1
group_880,1,0,0,0,0,0,1,1
hcnB,1,1,1,1,1,1,0,1
hDOD,1,0,0,0,0,0,1,1
group_844,1,0,0,0,0,0,1,1
group_797,1,0,0,0,0,0,1,1
aguA,1,0,0,0,0,0,1,1
wcaJ,1,0,0,1,1,0,1,1
group_755,1,0,0,0,0,0,1,1
ytcJ,1,0,0,0,0,0,1,1
group_722,1,0,0,0,0,0,1,1
dgcB,1,0,0,0,0,0,1,1
zipA,1,0,0,0,0,0,1,1
phzF~~~phzF1,1,0,0,0,0,0,1,1
guaD,1,0,0,0,0,0,1,1
group_400,1,0,0,0,0,0,1,1
adhE~~~pedF,1,1,1,1,0,1,1,0
tar~~~pctA~~~pctB,1,1,1,1,1,1,1,1
gcvP,1,0,0,0,0,0,1,1
sdaA,1,0,0,0,0,0,1,1
sLT,1,0,0,1,1,0,1,1
aRO8,1,1,1,0,0,1,0,1
pvcC,1,0,0,1,1,0,1,1
pitA,1,0,0,0,0,0,1,1
group_116,1,0,0,0,0,0,1,1
fepA,1,1,1,0,0,1,0,1
csgD~~~lasR,1,1,1,1,1,1,1,1
group_12075,1,0,0,0,0,0,0,1
group_11970,1,0,0,1,1,0,0,1
group_11782,1,1,1,0,0,1,0,0
group_11614,1,0,0,0,0,0,1,1
group_11572,1,0,0,0,0,0,1,1
group_10744,1,0,0,0,0,0,1,1
ccoO,0,0,0,0,0,0,1,1
group_10612,1,1,1,0,0,1,0,1
group_10304,1,1,1,1,1,1,1,1
ccoS,1,0,0,0,0,0,1,1
group_9289,1,0,0,0,0,0,1,1
group_7563,1,0,0,0,0,0,1,1
group_6192,1,1,1,0,0,1,0,1
cdhR,1,0,0,0,0,0,1,1
group_4511,1,1,1,1,1,1,1,1
group_4492,1,0,0,0,0,0,1,1
group_4063,1,0,0,0,0,0,1,1
group_3909,1,0,0,0,0,0,1,1
group_3566,1,0,0,0,0,0,1,1
group_3531,1,0,0,0,0,0,1,1
group_3530,1,0,0,0,0,0,1,1
group_3145,1,0,0,0,0,0,1,1
group_2766,1,0,0,0,0,0,1,1
group_2765,1,0,0,0,0,0,1,1
mgtA,1,1,1,1,1,1,1,1
group_2396,1,0,0,0,0,0,0,1
phzG~~~phzG2,1,0,0,0,0,0,1,1
group_2378,1,1,1,0,0,1,0,1
phzB2~~~phzB,1,1,1,1,1,1,1,0
pAS,1,0,0,0,0,0,1,1
pqiA,1,0,0,0,0,0,1,1
group_1057,1,0,0,0,0,0,1,1
fiu,1,0,0,0,0,0,1,1
group_916,1,0,0,0,0,0,1,1
group_779,1,0,0,0,0,0,1,1
glyA1,1,0,0,0,0,0,1,1
phzD,1,0,0,0,0,0,1,1
ccoP,1,0,0,0,0,0,1,1
group_12008,1,0,0,0,0,0,0,1
group_11833,1,1,1,0,0,1,0,1
group_11533,1,0,0,0,0,0,1,1
group_11498,1,0,0,0,0,0,0,1
group_10740,0,0,0,0,0,0,1,1
pedF,1,0,0,0,0,0,1,1
group_8489,1,0,0,0,0,0,0,1
purR,1,0,0,0,0,0,1,1
group_5054,1,0,0,0,0,0,1,1
group_4769,1,1,1,1,1,1,1,1
fhaC~~~tpsB2,1,0,0,0,0,0,1,0
group_4518,1,0,0,0,0,0,1,1
group_4478,1,0,0,0,0,0,1,1
group_4443,1,0,0,0,0,0,1,1
group_4405,1,0,0,0,0,0,1,1
nadR3,1,0,0,0,0,0,1,1
group_4345,1,0,0,0,0,0,1,1
group_4254,1,0,0,0,0,0,1,1
group_4119,1,0,0,0,0,0,1,1
uppP,1,0,0,0,0,0,1,1
group_4102,1,0,0,0,0,0,1,1
group_3880,1,0,0,0,0,0,1,1
rbsB,1,0,0,0,0,0,1,1
citB~~~agmR,1,0,0,0,0,0,1,1
group_3488,1,0,0,0,0,0,1,1
group_3487,1,0,0,0,0,0,1,1
group_3415,1,0,0,0,0,0,1,1
mglA,1,0,0,0,0,0,1,1
azoR~~~azoR2,1,0,0,0,0,0,1,1
group_2507,1,1,1,1,1,1,0,1
group_2484,1,0,0,0,0,0,1,1
group_2463,1,0,0,0,0,0,0,1
group_2298,1,0,0,0,0,0,1,1
rimJ,1,0,0,0,0,0,0,1
group_2178,1,0,0,0,0,0,1,1
uup,1,0,0,0,0,0,1,1
group_1017,1,0,0,0,0,0,1,1
araH,1,0,0,0,0,0,1,1
group_715,1,0,0,0,0,0,1,1
group_714,1,0,0,0,0,0,1,1
phzE,1,0,0,0,0,0,1,1
pflA,1,0,0,0,0,0,0,1
group_397,1,0,0,0,0,0,0,1
group_388,1,0,0,0,0,0,0,1
group_178,0,0,0,0,0,0,0,1
pucR,1,0,0,0,0,0,0,1
exaA,1,0,0,0,0,0,1,1
katE,1,0,0,0,0,0,1,1
metE,1,0,0,0,0,0,0,1
ycaO,1,0,0,0,0,0,0,1
xdhB,1,0,0,0,0,0,1,1
mraW,1,0,0,0,0,0,0,1
group_11930,1,0,0,0,0,0,0,1
group_11854,0,0,0,0,0,0,1,0
pA4219,1,0,0,1,1,0,0,1
group_11652,1,0,0,0,0,0,0,1
group_11576,1,1,1,1,1,1,1,1
group_11575,1,0,0,0,0,0,0,1
group_11562,1,0,0,0,0,0,0,1
group_8246,1,1,1,1,1,1,1,1
fapD,1,0,0,0,0,0,0,1
group_4506,1,0,0,0,0,0,1,1
group_4503,1,0,0,0,0,0,1,1
fIST,1,0,0,0,0,0,1,1
group_4394,1,0,0,0,0,0,1,1
pnuC,1,0,0,0,0,0,1,1
ysdA,1,0,0,0,0,0,1,1
fapF,1,0,0,0,0,0,0,1
group_3320,1,1,1,1,1,1,1,1
fapC,1,0,0,0,0,0,0,1
group_3142,1,0,0,0,0,0,0,1
fapA,1,0,0,0,0,0,0,1
group_2772,1,1,1,1,1,1,1,1
group_2681,1,0,0,0,0,0,1,1
group_2347,1,0,1,1,1,0,0,1
group_2201,1,1,1,1,1,1,1,1
fapB,1,0,0,0,0,0,0,1
fapE,1,0,0,0,0,0,0,1
proP,1,1,1,1,1,1,1,1
dadA,1,0,0,0,0,0,0,1
group_150,1,0,0,0,0,0,0,1
lysR,1,0,1,1,1,0,0,1
group_11515,1,0,0,0,0,0,0,1
group_10548,1,0,0,0,0,0,1,1
group_4314,1,1,1,1,1,1,1,1
group_4246,0,0,0,0,0,0,1,1
oprB,0,0,0,0,0,0,1,0
group_1934,1,1,1,1,1,1,1,1
group_12100,1,1,1,1,1,1,0,1
group_10555,1,1,1,1,1,1,0,1
group_10554,1,1,1,1,1,1,0,1
group_10276,1,1,1,1,1,1,0,1
group_2576,0,0,0,0,0,0,1,0
group_11563,1,1,1,1,1,1,0,1
group_4349,1,1,1,1,1,1,1,1
amrR~~~acrR,1,1,1,1,1,1,1,1
group_2512,1,0,0,1,1,0,1,1
group_2276,1,1,1,1,1,1,0,1
group_2238,1,1,1,1,1,1,0,1
group_1512,1,1,1,1,1,1,1,1
alsT,1,0,0,1,1,0,1,1
phzD2~~~phzD,0,0,0,0,0,0,1,0
phzC~~~aroG2,0,0,0,0,0,0,1,0
phzF,0,0,0,0,0,0,1,0
group_479,0,0,0,0,0,0,1,0
treA,1,0,0,0,0,0,1,1
group_8335,1,0,0,0,0,0,1,1
group_4395,1,1,1,1,1,1,1,1
group_3017,1,0,0,0,0,0,1,1
gspI,1,0,1,1,1,0,1,1
cutB,1,0,0,0,0,0,1,1
group_7791,1,1,1,1,1,1,0,0
group_6666,1,1,1,1,0,1,0,1
group_6331,1,1,1,1,0,1,0,1
group_3851,1,0,1,1,0,0,1,1
group_3439,1,0,1,1,0,0,1,1
group_2548,1,0,1,1,0,0,1,1
group_1077,0,0,0,0,0,0,1,1
group_436,0,0,0,1,1,0,1,1
